LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
2VQPTG0CPN,35,39883,26025,373,2,4,18.55,60,0.74,Bachelor's,Self-employed,Married,Yes,Yes,Education,No,1
715PUHAO19,35,125877,119284,533,3,3,18.25,24,0.73,Master's,Full-time,Single,Yes,No,Business,Yes,1
5UY0E6S2DT,33,34153,194275,724,90,1,12.65,60,0.48,Master's,Unemployed,Divorced,Yes,No,Other,No,1
3E7OOANELX,28,119198,216568,714,78,3,14.65,12,0.86,PhD,Part-time,Single,Yes,Yes,Home,No,1
1ME4FD3Q18,46,57048,219257,684,118,2,7.49,48,0.29,High School,Self-employed,Single,No,Yes,Business,Yes,1
PEXEZL9DV8,63,65733,159887,621,63,3,6.39,12,0.61,Master's,Full-time,Divorced,Yes,No,Education,No,1
ARP38C897J,35,132208,98136,473,88,1,18.36,24,0.21,High School,Part-time,Single,Yes,Yes,Other,Yes,1
5VEJ5IZV6L,20,59617,26443,627,97,1,16.44,12,0.44,Bachelor's,Unemployed,Single,Yes,No,Auto,Yes,1
2TGRZ50T5A,18,19580,195803,686,64,3,15.39,12,0.1,High School,Unemployed,Single,Yes,No,Home,No,1
38MGCBX468,48,16139,235933,430,22,1,12.52,60,0.78,Master's,Unemployed,Single,No,Yes,Home,Yes,1
8JF5JHDRL9,35,126610,81414,793,3,1,23.34,12,0.18,PhD,Full-time,Single,Yes,Yes,Home,No,1
3ZY2ICV7EI,25,28584,44840,489,2,3,8.74,60,0.26,High School,Full-time,Single,Yes,Yes,Home,No,1
97074X7Z5T,31,32802,13278,723,6,4,19.98,36,0.27,High School,Part-time,Single,No,Yes,Education,No,1
8TJ8GX2S42,65,102079,121446,312,0,2,15.26,24,0.89,High School,Unemployed,Married,Yes,Yes,Other,No,1
JJXUOWFMLH,29,60827,132126,324,10,4,7.95,48,0.84,Bachelor's,Part-time,Single,Yes,Yes,Home,No,1
W9G1LMX7QV,37,20290,88435,395,39,1,15.43,60,0.2,PhD,Unemployed,Single,Yes,Yes,Business,Yes,1
KI926C0U0Q,39,110087,19117,317,40,4,23.47,60,0.41,Bachelor's,Self-employed,Single,Yes,No,Other,Yes,1
E5IXS8709E,48,60712,166789,300,21,1,17.49,36,0.64,PhD,Self-employed,Divorced,No,Yes,Auto,Yes,1
89YBS84T9W,34,107662,49878,757,19,1,24.27,48,0.56,Bachelor's,Full-time,Single,Yes,No,Other,Yes,1
TDCRHC6G8L,27,129467,30179,741,32,3,21.22,60,0.17,High School,Self-employed,Married,Yes,No,Business,Yes,1
XJSYJDLFRR,51,143166,64674,849,23,1,24.1,12,0.59,Bachelor's,Unemployed,Divorced,No,Yes,Business,No,1
XDZXA6GLD8,18,57267,161896,393,20,1,15.81,24,0.74,Bachelor's,Part-time,Divorced,Yes,Yes,Home,No,1
25SWN6MN82,38,84120,132382,548,96,1,13.99,60,0.56,PhD,Unemployed,Single,No,No,Home,No,1
J8A1XV4IOB,26,78863,54514,763,63,2,4.11,24,0.46,PhD,Full-time,Married,No,Yes,Education,Yes,1
VTR6Q9EJJ5,27,98929,123850,559,35,2,2.78,24,0.64,Bachelor's,Self-employed,Divorced,No,Yes,Other,No,1
R39H0AOQLL,26,16467,42675,415,26,3,12.94,12,0.84,High School,Full-time,Divorced,Yes,No,Other,Yes,1
92XCWNHTXU,20,120388,175576,494,46,1,18.0,12,0.62,PhD,Part-time,Divorced,No,No,Business,No,1
FRC01B7R8O,24,100263,83841,398,32,2,11.79,12,0.79,PhD,Part-time,Divorced,Yes,No,Other,No,1
QJSQIMOWD1,31,60874,48587,325,20,1,18.82,60,0.34,Master's,Full-time,Married,No,No,Business,No,1
89OBJQDUX0,58,65890,182685,451,18,3,19.87,36,0.76,Bachelor's,Full-time,Single,No,Yes,Home,Yes,1
0I365FHBPZ,60,126031,194511,694,102,1,6.04,24,0.25,High School,Unemployed,Divorced,Yes,Yes,Business,Yes,1
QWBTE6F4I4,51,81299,71331,472,90,2,18.98,24,0.69,Bachelor's,Unemployed,Single,No,Yes,Education,No,1
IX3F8CU28P,20,19366,215908,838,64,2,24.56,60,0.1,High School,Full-time,Single,Yes,No,Other,No,1
GG4NZH9ON7,27,64860,136187,633,14,1,16.23,12,0.13,Master's,Self-employed,Divorced,No,Yes,Business,Yes,1
KCT78JDZA4,31,36777,191718,455,79,2,22.92,48,0.33,High School,Self-employed,Divorced,No,Yes,Auto,No,1
38L3LZ44MV,24,47102,145853,613,75,1,16.74,24,0.24,Master's,Unemployed,Divorced,Yes,No,Business,No,1
NBAY7OSXOC,22,76499,223271,373,97,1,22.98,24,0.83,Bachelor's,Self-employed,Divorced,No,Yes,Education,No,1
ABKJH2LVGN,51,43701,158935,732,18,1,12.18,36,0.31,Bachelor's,Full-time,Single,Yes,Yes,Auto,No,1
D1AQRN6LLA,20,16347,110416,384,27,4,8.58,60,0.64,Bachelor's,Unemployed,Married,No,No,Business,Yes,1
4GTHDATTGI,22,116106,55251,451,69,3,22.39,24,0.81,High School,Part-time,Single,Yes,Yes,Business,No,1
XJ5FHOMB6Z,48,126796,108494,782,55,3,19.91,48,0.75,Master's,Unemployed,Single,No,No,Business,No,1
PATDI2PMMB,41,86407,239926,640,93,3,24.48,60,0.38,High School,Self-employed,Divorced,No,No,Education,No,1
KB7XLRMES7,20,49359,246521,450,15,1,20.25,60,0.2,High School,Part-time,Married,No,No,Business,Yes,1
OOZCN15NOK,26,141506,248937,790,95,4,22.99,12,0.52,High School,Unemployed,Married,No,Yes,Home,No,1
W29KY7UM94,55,85190,141279,424,65,1,23.67,12,0.66,PhD,Unemployed,Single,No,No,Other,No,1
TE61BO7IGH,35,53591,172522,611,110,3,22.88,12,0.34,Bachelor's,Unemployed,Divorced,No,Yes,Other,No,1
IZWPVF446M,29,138516,171696,801,73,2,11.1,36,0.45,High School,Part-time,Divorced,No,Yes,Auto,No,1
N7AKVUGMIS,45,114707,149414,715,60,1,12.16,24,0.26,PhD,Unemployed,Divorced,Yes,No,Education,No,1
GMT64QIBXX,21,142471,199175,825,0,2,13.37,36,0.23,PhD,Self-employed,Single,Yes,No,Business,No,1
NNBP6EZE0V,31,65635,103172,506,65,4,22.78,12,0.47,High School,Part-time,Married,Yes,Yes,Education,No,1
KC2EF7AM09,25,22528,139150,828,4,1,16.91,36,0.88,PhD,Part-time,Divorced,Yes,No,Home,No,1
IKFIZZW9XH,47,36424,156137,399,102,3,7.35,24,0.3,High School,Part-time,Divorced,No,Yes,Education,No,1
RQ38R7CF14,20,54289,15647,411,19,3,17.53,48,0.14,PhD,Part-time,Divorced,No,Yes,Other,No,1
NU5MIYOZYV,55,69621,78705,534,35,2,16.6,60,0.23,PhD,Self-employed,Divorced,Yes,No,Auto,No,1
FQF9YNQ891,39,139872,117531,737,94,3,21.87,36,0.46,Master's,Part-time,Married,No,Yes,Home,No,1
SOXHDH6DKX,25,17993,82786,303,56,3,24.9,36,0.82,Master's,Self-employed,Married,No,No,Auto,Yes,1
AFI7B4AZA0,51,26231,99614,325,60,4,18.87,24,0.16,High School,Unemployed,Married,Yes,No,Business,Yes,1
TLH3H5NP3C,18,69273,83187,817,91,3,13.18,60,0.67,High School,Unemployed,Single,Yes,No,Other,No,1
Z6P7KM8XRE,26,19703,166927,412,4,4,16.69,36,0.4,PhD,Unemployed,Divorced,Yes,No,Auto,Yes,1
44CEVRXQNX,30,42642,240482,605,104,3,17.29,48,0.9,Bachelor's,Full-time,Divorced,No,No,Other,Yes,1
9JAUQHLDKB,22,31813,112001,458,74,2,11.45,48,0.78,High School,Unemployed,Married,No,No,Education,No,1
73AU6BXADE,24,110834,87258,786,101,1,24.84,60,0.78,Bachelor's,Part-time,Single,No,No,Business,No,1
HBNHVA8420,61,79037,236808,816,119,3,11.13,36,0.56,High School,Part-time,Married,Yes,No,Other,No,1
Y2SQZ0QW49,30,71877,229609,798,113,1,13.19,60,0.23,Bachelor's,Part-time,Single,Yes,No,Education,Yes,1
UB8YWAZWNE,46,33599,155179,653,53,1,23.84,24,0.82,High School,Self-employed,Married,No,Yes,Auto,No,1
RD6JKK68IB,20,31334,157868,848,81,1,20.54,48,0.15,Master's,Unemployed,Married,Yes,No,Education,No,1
0DH42LAGDF,20,24746,19227,709,41,3,16.92,36,0.12,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,1
4RPHVYM8MY,63,79781,81975,449,18,1,24.86,24,0.14,Bachelor's,Part-time,Single,No,No,Education,Yes,1
6MOJJ7HA4O,28,44094,153031,325,82,3,22.96,48,0.8,Bachelor's,Full-time,Married,Yes,No,Home,No,1
I1NKTYADKO,41,138054,145670,559,49,4,15.45,60,0.67,Master's,Unemployed,Divorced,No,Yes,Business,Yes,1
0MX3COUGQ8,28,129105,112343,322,84,4,9.56,36,0.77,Bachelor's,Part-time,Married,No,No,Other,Yes,1
6YGYAG89CC,29,23658,110649,311,19,1,23.0,24,0.44,High School,Full-time,Divorced,Yes,No,Other,Yes,1
E8G5PU2817,26,74410,229945,638,103,1,24.22,12,0.35,PhD,Full-time,Married,No,No,Other,Yes,1
6UFRJJZABG,47,61566,219728,642,3,4,2.21,48,0.64,Bachelor's,Self-employed,Divorced,Yes,No,Education,No,1
W33AUBC0XW,28,66018,45528,510,39,3,18.09,24,0.16,High School,Unemployed,Single,No,No,Business,No,1
4VSXUCUPIR,61,94235,40889,643,65,1,10.88,60,0.41,Bachelor's,Unemployed,Married,No,Yes,Education,Yes,1
QG48GNTHHM,60,15099,227362,459,98,2,20.18,12,0.22,Bachelor's,Part-time,Married,No,Yes,Business,Yes,1
PXK37U3XS8,19,40832,6130,778,21,4,16.07,24,0.77,High School,Self-employed,Married,Yes,Yes,Auto,Yes,1
MG4BQJ527A,62,18908,98092,789,44,1,18.68,60,0.64,Bachelor's,Full-time,Divorced,No,No,Business,No,1
PGS6S1IUJX,46,134157,154056,311,76,1,10.65,24,0.17,Master's,Unemployed,Single,No,No,Auto,Yes,1
J062TYI3DX,30,67156,149438,379,6,2,20.84,48,0.37,Bachelor's,Full-time,Divorced,Yes,Yes,Home,No,1
1J500PQ9HQ,25,93814,249219,612,1,3,13.63,12,0.45,High School,Unemployed,Single,No,No,Other,No,1
PYRV72K4CC,32,110241,29248,395,117,2,21.52,24,0.74,Master's,Unemployed,Single,No,No,Auto,Yes,1
AM76WJL2EG,46,71073,239973,384,54,2,6.99,48,0.3,Bachelor's,Self-employed,Single,Yes,No,Business,No,1
TM7B44X9DW,29,16911,155476,426,25,2,4.7,36,0.77,Bachelor's,Part-time,Married,No,No,Auto,Yes,1
FON3IZA0RQ,46,28817,111017,624,25,4,24.69,60,0.67,Master's,Unemployed,Divorced,No,No,Education,Yes,1
91Y8UADFAB,23,96186,193948,333,59,4,15.06,24,0.68,High School,Full-time,Single,Yes,Yes,Auto,Yes,1
L6Q8O9FSDY,24,64196,202962,465,14,1,17.62,12,0.58,Bachelor's,Part-time,Single,No,No,Business,Yes,1
IWREDMSWYW,23,38227,138283,530,64,1,20.04,36,0.17,High School,Full-time,Single,No,Yes,Home,No,1
W621QOD972,25,146110,157900,780,97,2,11.93,48,0.86,Master's,Self-employed,Divorced,Yes,No,Business,No,1
SZ01HH1GRH,23,50330,187892,666,72,1,24.88,48,0.88,High School,Unemployed,Divorced,Yes,No,Other,Yes,1
SCPQ152CQR,27,69473,151712,323,82,2,15.47,36,0.6,Master's,Full-time,Divorced,No,Yes,Auto,No,1
YL6CNMGIO5,34,23820,124264,583,5,1,20.57,24,0.79,High School,Full-time,Single,No,No,Business,Yes,1
KPQGV6EMQ4,18,15823,48131,344,8,4,17.91,48,0.49,Bachelor's,Self-employed,Single,No,No,Home,No,1
WGIX80UA7M,37,52526,238510,780,109,2,24.11,24,0.59,High School,Part-time,Divorced,Yes,No,Home,Yes,1
YPM89Y7OW8,29,29020,125726,640,42,4,3.89,12,0.36,Bachelor's,Self-employed,Single,No,No,Home,No,1
SNTD1PZQF7,42,29658,179030,409,114,2,20.91,12,0.38,Master's,Unemployed,Married,No,No,Business,Yes,1
L0YFSGWCLS,41,91186,22224,385,115,3,17.16,60,0.14,Bachelor's,Self-employed,Married,No,No,Business,No,1
O0E2XP6M1E,46,133850,10374,553,22,3,11.07,48,0.82,High School,Unemployed,Divorced,No,No,Business,No,1
BIE8GC4WJF,46,139271,191420,538,118,3,17.56,24,0.71,Bachelor's,Self-employed,Single,No,No,Home,Yes,1
8C398UAIC1,22,55878,233181,836,44,4,11.67,24,0.2,PhD,Self-employed,Divorced,Yes,Yes,Education,Yes,1
91V2G40VAC,50,55409,57856,457,30,4,24.22,48,0.71,PhD,Full-time,Divorced,No,No,Home,No,1
J75T07103U,67,118462,159186,338,36,3,21.2,36,0.63,High School,Self-employed,Divorced,No,No,Business,Yes,1
H23N0J6E4N,20,55669,212273,705,81,2,3.77,48,0.34,PhD,Full-time,Married,No,No,Education,No,1
SKRIVE9V3O,44,73702,123928,615,35,4,19.87,24,0.73,Master's,Part-time,Divorced,Yes,Yes,Education,No,1
OU4REW71E5,33,15047,16276,838,111,1,14.11,36,0.52,Bachelor's,Full-time,Single,Yes,Yes,Other,No,1
RTN2XGBPVO,28,93389,103865,380,9,4,4.72,60,0.69,Bachelor's,Self-employed,Single,Yes,Yes,Business,No,1
Z1VB00IYNM,24,64934,169193,533,37,4,10.82,60,0.16,PhD,Full-time,Divorced,Yes,Yes,Auto,Yes,1
TXZ39V1BZB,38,15328,164026,556,4,1,17.2,36,0.7,High School,Unemployed,Single,Yes,No,Home,Yes,1
OCAZTXFON5,36,73260,54823,712,5,3,13.36,60,0.89,Master's,Unemployed,Married,Yes,No,Business,Yes,1
252B16B4BH,23,102925,235058,775,20,2,22.13,36,0.89,Bachelor's,Unemployed,Divorced,No,Yes,Home,No,1
SBKEQIBXSD,34,54568,15294,573,22,3,9.3,12,0.37,Bachelor's,Unemployed,Married,No,Yes,Business,No,1
144FP8SL1B,28,98542,173285,394,67,4,13.66,12,0.76,Master's,Part-time,Single,Yes,Yes,Business,No,1
QC5O9ZK560,47,121682,246435,431,5,3,4.9,12,0.77,PhD,Part-time,Divorced,Yes,No,Business,No,1
O31M7SJDJA,45,29410,236635,655,83,4,16.26,60,0.3,Master's,Part-time,Divorced,No,No,Other,No,1
4SWK020BCD,52,126719,130917,558,7,2,11.55,24,0.89,Bachelor's,Full-time,Married,No,Yes,Other,No,1
1JFDFQ3J7J,24,54697,200246,477,68,2,18.92,12,0.64,High School,Unemployed,Married,Yes,No,Business,Yes,1
RJTOG7SI7M,20,132355,12387,558,18,3,23.21,36,0.7,Bachelor's,Part-time,Divorced,No,No,Home,Yes,1
226IZY6XGJ,50,78611,185402,303,77,4,19.24,12,0.53,Master's,Self-employed,Married,Yes,Yes,Auto,Yes,1
SWWXUT83CC,24,28584,248064,316,63,1,4.64,60,0.77,Bachelor's,Full-time,Single,No,No,Auto,No,1
JO9YNFZOIK,24,134902,50052,670,115,2,14.6,24,0.62,PhD,Unemployed,Single,No,Yes,Other,No,1
Q328TGU13G,61,146657,74469,390,39,4,17.54,12,0.15,PhD,Full-time,Divorced,Yes,No,Auto,No,1
S7MWBD4IYJ,21,54340,129113,816,49,2,5.92,60,0.16,High School,Full-time,Divorced,Yes,Yes,Auto,No,1
2ILRCZWH0Z,30,79789,87082,408,43,4,21.55,48,0.34,Master's,Unemployed,Divorced,No,Yes,Education,No,1
WT69H78HB7,63,42828,216704,766,53,4,12.88,24,0.32,Bachelor's,Unemployed,Divorced,No,No,Business,No,1
WJCI7IP5FH,28,124084,155523,469,84,3,19.03,12,0.77,PhD,Self-employed,Married,Yes,Yes,Education,No,1
BKPAVX60WM,47,30048,228141,478,60,4,17.37,48,0.27,PhD,Unemployed,Divorced,Yes,Yes,Auto,No,1
LB565MQI3G,26,73057,172748,385,11,2,9.03,12,0.85,High School,Part-time,Single,No,No,Education,Yes,1
6U8Z500A99,21,90249,17769,405,91,1,13.6,12,0.66,Bachelor's,Part-time,Single,No,Yes,Education,No,1
ERFOWXXCA1,46,147718,139681,473,70,1,16.94,36,0.77,High School,Part-time,Married,No,No,Education,Yes,1
NCK35WC32K,26,29354,143559,323,37,3,17.62,24,0.23,PhD,Self-employed,Single,Yes,No,Education,No,1
H28RKRYSIF,43,137420,116698,424,21,4,9.43,36,0.85,PhD,Self-employed,Divorced,No,No,Home,No,1
0BOJ48IZRC,28,33546,155094,411,30,1,21.2,48,0.45,High School,Full-time,Single,No,Yes,Business,Yes,1
2XPJBFXGFM,24,15599,170431,805,53,4,6.72,48,0.33,Master's,Unemployed,Married,Yes,No,Auto,No,1
2D041787RR,38,43476,142473,565,71,1,23.04,48,0.15,Bachelor's,Unemployed,Divorced,No,No,Other,No,1
GX9PGWRX0L,59,45632,142108,330,25,3,9.19,24,0.39,High School,Self-employed,Single,Yes,No,Education,No,1
JO32XV27UL,34,41346,125156,817,101,4,23.2,48,0.18,Master's,Self-employed,Single,No,No,Other,Yes,1
KOU0OU3PDC,28,66313,180153,369,35,4,11.45,60,0.74,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,1
DAOK5O3DLP,66,143034,95178,766,36,4,23.16,24,0.84,PhD,Unemployed,Divorced,No,No,Auto,No,1
HGCPLU49VY,27,31485,241065,702,31,4,13.43,48,0.52,Master's,Part-time,Single,Yes,No,Auto,No,1
NDU9O6J252,18,22603,235949,326,79,2,21.49,36,0.82,High School,Part-time,Married,Yes,No,Home,No,1
PIU814ZFMQ,18,36477,240398,335,33,1,5.22,36,0.62,Master's,Unemployed,Divorced,No,Yes,Other,Yes,1
E8VQJWHTA5,25,147589,9308,738,59,4,22.23,24,0.19,PhD,Self-employed,Single,Yes,Yes,Business,No,1
P73NO7HWV7,51,108704,98106,731,38,1,23.45,24,0.76,Master's,Self-employed,Divorced,No,No,Other,Yes,1
TPV6W4LISB,46,123346,238151,456,20,2,24.68,12,0.7,High School,Unemployed,Single,No,Yes,Home,Yes,1
LVLIM1INT4,21,34460,63457,426,59,4,19.98,60,0.37,Master's,Part-time,Married,Yes,No,Home,No,1
2J7ZT4INJ0,42,25284,189892,401,30,2,21.51,60,0.57,High School,Part-time,Married,Yes,Yes,Other,No,1
WV006ZWLSN,31,123200,61367,804,94,2,6.88,36,0.57,Master's,Part-time,Single,Yes,No,Education,Yes,1
P1UJ3PD6KH,39,147667,10273,664,67,4,24.97,48,0.47,High School,Unemployed,Divorced,No,Yes,Auto,No,1
ITKCDBHSAY,50,50719,130604,520,17,3,19.68,48,0.63,High School,Self-employed,Divorced,Yes,No,Business,Yes,1
CT55LSA8P8,54,19458,131632,704,55,4,7.7,12,0.7,Master's,Self-employed,Divorced,No,No,Education,No,1
RWUJPJY2WX,67,15206,92108,552,27,4,23.2,12,0.43,PhD,Part-time,Married,No,No,Education,No,1
56TWQEMNYA,18,91228,243742,683,84,3,19.8,48,0.32,High School,Full-time,Married,Yes,Yes,Business,No,1
VVH446NP4H,21,144251,93653,547,26,2,17.93,24,0.13,PhD,Self-employed,Single,No,Yes,Other,No,1
8P3U2P51VG,25,113752,240732,762,93,4,10.48,36,0.18,High School,Unemployed,Single,No,No,Auto,No,1
TJBU8OIQCC,23,23754,186862,322,96,3,14.32,24,0.85,Master's,Unemployed,Single,Yes,Yes,Home,No,1
XCCMNMPVA7,67,109291,192596,741,32,2,18.2,48,0.42,High School,Self-employed,Married,No,No,Other,Yes,1
B7ZIZ5N29E,22,80320,100890,475,46,1,23.87,60,0.49,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,1
2IE8PI7OMA,57,15345,227806,755,65,3,17.57,36,0.59,Bachelor's,Unemployed,Divorced,No,No,Other,No,1
QCQXXKQLJZ,20,22414,112381,564,39,2,11.4,48,0.89,Master's,Self-employed,Divorced,No,No,Other,No,1
1BZYSAPKUU,33,50095,131551,325,15,1,12.14,36,0.38,Bachelor's,Unemployed,Divorced,No,No,Other,No,1
EHT06JQA5K,21,144332,156189,585,82,3,20.06,48,0.5,Master's,Unemployed,Divorced,Yes,No,Other,No,1
1I1Q33BM68,21,47939,136500,503,89,2,13.69,36,0.9,High School,Unemployed,Married,No,No,Home,No,1
I73P09RONG,62,130760,99162,581,8,4,5.72,60,0.73,Bachelor's,Self-employed,Married,No,No,Education,No,1
G0JQ6N8EC9,27,83425,171471,437,23,1,3.21,24,0.32,Bachelor's,Full-time,Divorced,Yes,No,Other,No,1
N9L8BCBDAD,19,85554,126123,539,14,1,23.82,12,0.89,High School,Self-employed,Single,No,Yes,Auto,No,1
NZ52SVBQO4,20,65338,173556,310,3,1,21.94,24,0.79,Bachelor's,Unemployed,Married,No,No,Auto,No,1
DNOKI530VZ,42,21893,159136,548,88,3,3.61,36,0.16,High School,Unemployed,Divorced,No,Yes,Education,Yes,1
9V7C5JZJ0M,23,74680,181421,526,111,2,22.41,60,0.78,High School,Part-time,Single,No,Yes,Home,No,1
O07MTWS0FB,69,102445,71867,630,103,3,2.58,36,0.56,High School,Unemployed,Single,Yes,Yes,Home,Yes,1
DYDIT1KCXJ,45,90381,104562,450,2,1,20.58,36,0.36,Master's,Full-time,Divorced,No,Yes,Other,Yes,1
FJTLWF99U9,40,60106,244009,567,9,3,18.76,12,0.9,High School,Part-time,Married,Yes,No,Other,Yes,1
GG7QPBRRR6,29,126157,64043,643,94,1,6.87,12,0.84,PhD,Full-time,Single,No,Yes,Home,No,1
ENXPQJMLIP,20,130393,90244,801,31,3,16.01,36,0.14,Bachelor's,Self-employed,Divorced,Yes,No,Business,No,1
8ICXU1ZXC5,34,141312,110857,440,27,3,6.85,12,0.86,Master's,Unemployed,Single,No,No,Business,Yes,1
FNV4FYVLWM,18,68654,222946,698,39,4,23.94,48,0.51,Bachelor's,Unemployed,Married,No,No,Business,No,1
B8LTXZKCZ5,43,62179,75712,709,30,4,24.7,12,0.75,Master's,Self-employed,Divorced,Yes,No,Education,Yes,1
C48NTZSKJS,22,99303,64741,411,38,3,15.05,24,0.34,High School,Full-time,Divorced,No,No,Education,Yes,1
K6L7L9U5C3,37,75078,191987,649,33,2,18.42,48,0.27,Bachelor's,Part-time,Married,No,No,Auto,Yes,1
AKO5P3UHTH,36,28718,208829,608,57,4,20.23,36,0.57,Master's,Unemployed,Single,Yes,Yes,Auto,No,1
TPQBVPNITT,41,139183,246907,814,0,2,12.11,36,0.68,Master's,Part-time,Single,No,Yes,Business,Yes,1
VDB5TXA0Y6,32,45534,137863,558,17,4,13.81,24,0.78,Master's,Full-time,Divorced,Yes,No,Business,No,1
JLIXNU9FYG,18,123216,70206,528,87,3,3.57,24,0.74,Bachelor's,Unemployed,Married,No,No,Business,No,1
6IR8RU2QD1,24,59846,238780,374,118,2,18.85,60,0.48,Bachelor's,Unemployed,Single,Yes,Yes,Other,No,1
X9B440GKCF,49,147822,169155,396,72,1,5.53,36,0.63,Bachelor's,Part-time,Single,Yes,No,Business,Yes,1
L32A9U9VRP,62,42599,72999,382,32,4,15.54,36,0.14,High School,Part-time,Married,No,Yes,Business,No,1
Z4LZXX6ALX,28,55101,244006,569,89,3,15.62,36,0.53,PhD,Full-time,Married,Yes,Yes,Home,No,1
PQBGWURBI1,23,47075,187001,671,106,2,20.65,36,0.66,High School,Unemployed,Divorced,Yes,No,Other,Yes,1
P2OPK7QAEV,60,70089,174247,349,2,4,14.28,60,0.36,PhD,Part-time,Single,Yes,Yes,Education,Yes,1
476AAAYXIG,67,124246,217388,326,3,3,13.75,60,0.77,Master's,Full-time,Single,No,No,Home,Yes,1
4SWCA9BYWP,40,44179,161845,642,43,2,5.75,36,0.8,PhD,Self-employed,Divorced,No,No,Home,Yes,1
5Y166JEUHJ,36,29933,129937,397,119,4,16.61,60,0.4,High School,Full-time,Divorced,Yes,No,Other,No,1
B01TTM2MUP,47,133117,231747,845,91,3,3.64,12,0.45,High School,Self-employed,Divorced,Yes,No,Business,No,1
WUVQIIRMPJ,25,98577,111100,302,68,3,18.6,36,0.19,Bachelor's,Unemployed,Single,No,Yes,Education,No,1
NXR5J8ADJI,25,38867,187856,654,93,3,24.66,24,0.67,PhD,Full-time,Divorced,Yes,No,Home,Yes,1
SGCP20SEDF,57,48079,67133,625,8,1,7.95,12,0.44,Bachelor's,Self-employed,Single,No,No,Other,No,1
QV0AI3S7QQ,31,60526,21386,745,15,3,10.2,48,0.44,Master's,Part-time,Married,Yes,No,Home,No,1
T9TWZALJJH,59,15423,238533,399,58,2,9.85,48,0.51,Master's,Full-time,Married,No,No,Other,Yes,1
ID89QTA8HI,42,98504,9811,424,32,3,13.19,60,0.37,PhD,Part-time,Divorced,No,No,Education,No,1
3V1DA0RLB7,39,16538,208988,429,79,3,23.02,60,0.2,Bachelor's,Part-time,Single,Yes,No,Business,Yes,1
MP958LRQ7P,62,141746,159040,309,111,3,14.36,24,0.67,PhD,Self-employed,Divorced,Yes,No,Other,Yes,1
EH2T1J5JOG,47,22022,243271,717,23,1,15.52,24,0.82,High School,Full-time,Divorced,No,No,Home,Yes,1
EGU3792OCI,40,30191,62692,565,58,3,19.27,36,0.77,PhD,Unemployed,Married,Yes,No,Education,Yes,1
3OA5TO1CA3,68,77159,176165,673,33,4,21.18,60,0.39,PhD,Self-employed,Divorced,Yes,No,Home,No,1
ZQU3300MXH,39,81585,145784,637,81,4,22.97,48,0.31,Master's,Unemployed,Divorced,No,No,Auto,Yes,1
Y852YMO21E,39,126904,177520,404,4,4,12.01,48,0.77,PhD,Unemployed,Single,No,No,Education,No,1
ELUOFR458V,18,113543,12174,825,4,4,19.47,48,0.16,PhD,Part-time,Divorced,Yes,Yes,Business,No,1
ZDNO4AFU12,38,24605,162438,579,56,4,24.22,60,0.68,PhD,Unemployed,Single,Yes,Yes,Business,No,1
DC6L1XYIEU,63,15567,236788,347,88,4,23.45,12,0.59,High School,Part-time,Married,No,No,Other,No,1
VALOUOGRZ4,35,76594,166053,484,31,2,22.86,60,0.73,High School,Part-time,Divorced,Yes,No,Business,No,1
O77HHWCJKQ,52,128554,40488,477,88,2,21.37,60,0.74,PhD,Unemployed,Divorced,No,No,Education,Yes,1
60QED40RH1,43,46439,249906,417,106,2,9.17,36,0.81,High School,Unemployed,Single,Yes,No,Education,Yes,1
I4MPEP0F58,28,142672,154364,504,101,3,10.48,12,0.48,High School,Unemployed,Single,No,Yes,Other,No,1
VZI4EFX5LK,36,117734,19490,805,1,4,23.4,48,0.35,PhD,Self-employed,Married,No,Yes,Education,Yes,1
NXU0GMFOG1,18,108678,226933,818,56,4,3.41,36,0.58,Bachelor's,Self-employed,Divorced,No,Yes,Education,Yes,1
5SJ7PBCD41,19,63628,192649,317,23,2,22.22,36,0.83,Bachelor's,Full-time,Single,Yes,No,Education,No,1
B1F26DW378,31,88593,184866,817,106,3,14.41,36,0.26,Bachelor's,Self-employed,Divorced,Yes,No,Business,No,1
8RAZF34UV1,31,17036,15355,794,113,4,10.99,36,0.86,High School,Self-employed,Married,Yes,No,Business,No,1
Z10I7XJE2O,25,73411,28493,616,105,1,23.65,24,0.24,High School,Unemployed,Single,No,Yes,Education,Yes,1
8CHSPMIQ5V,38,82197,196113,626,94,4,5.77,36,0.54,Bachelor's,Self-employed,Married,No,Yes,Business,No,1
MYYXD0NFF1,28,35118,224044,648,89,1,24.17,12,0.6,Master's,Unemployed,Divorced,No,Yes,Home,Yes,1
FR8BSG5RW5,19,42522,207526,511,19,1,23.64,24,0.88,Bachelor's,Full-time,Married,No,No,Education,Yes,1
V5J23Z2KZ9,29,97530,221251,626,19,4,3.33,12,0.44,PhD,Self-employed,Married,No,Yes,Other,No,1
U12ICPQQ4V,56,60110,227193,603,33,3,11.23,36,0.21,Bachelor's,Unemployed,Divorced,No,Yes,Other,No,1
